lifetime,Filename,MaxEStateIndex,MinEStateIndex,MinAbsEStateIndex,MaxPartialCharge,BCUT2D_MWHI,BCUT2D_MRLOW
2.081225496688654,p213,2.2407407407407405,1.3112962962962964,1.3112962962962964,-0.0177651677696976,13.9913521651263,1.764859750005031
3.143029566640326,p214,2.3251360544217685,1.3131844188292603,1.3131844188292603,-0.0020125348591924,14.153183829155752,1.7841473975182014
3.1403994222105034,p215,2.3251360544217685,1.3131844188292603,1.3131844188292603,-0.0020125348660075,14.153006145778413,1.7841475225932972
1.1039535349165157,p216,2.3432407407407405,1.3360501700680274,1.3360501700680274,-0.0014098473659188,14.17053382649066,1.7926892975643656
1.351932870458604,p217,2.125,1.0763888888888888,1.0763888888888888,-0.016293013510374,13.77282174347026,1.4060570017834355
-2.4943343318401503,p219,12.027962962962963,0.0346759259259261,0.0346759259259261,0.2000221917607983,16.334728177716613,0.6597417243683386
-1.2974300119282351,p220,12.595470049130764,0.0514843159486015,0.0514843159486015,0.2000328225184998,16.334744195077445,0.5063100674778414
-2.609921792156052,p221,10.8041832010582,0.0765306122448983,0.0765306122448983,0.1593030512692357,16.465266417535954,0.1012960652063519
-2.163834943699859,p222,13.162977135298563,-0.0590491543839757,0.0186968537414968,0.2000441459209681,16.335266854643482,0.484834471555882
-4.348721986001856,p223,11.270925925925926,0.0138425925925926,0.0138425925925926,0.1921668502114342,16.32832149652409,0.6022507404709717
-3.177565146938677,p224,12.163921957671956,-0.01360544217687,0.01360544217687,0.1925287895771077,16.46754490859545,0.1033984491002732
-4.003926345514724,p225,12.09462962962963,0.1388425925925929,0.1388425925925929,0.1953652417286297,32.13349928154835,1.7466238077317058
-1.715986637515993,p226,12.25344246031746,0.0944472789115649,0.0944472789115649,0.1953699034618341,32.13349944043576,0.4152562430099129
-2.2136426020304176,p227,12.531378417107582,-0.3784179474258839,0.0375078472747121,0.3376432009605642,32.133499706008664,0.050506528225641
-0.6129956564492702,p228,13.37557350718065,-0.0891185988284202,0.0065334467120179,0.2001833213583997,16.465495468184976,0.4148859193586285
-1.214976236839252,p229,12.630933484504911,0.175324074074074,0.175324074074074,0.1953859147075329,32.1334998762856,1.1049044061934177
-0.76441556301323,p230,12.471651077097508,0.0301880196523052,0.0301880196523052,0.2000463663068055,16.335037581655154,0.663602498481591
-0.888068237481139,p231,12.307226001511715,0.0770833333333336,0.0770833333333336,0.1955033848440074,32.133499430953954,0.4151968583483492
-2.611298415888371,p232,12.51213671579743,-0.60073790627362,0.2644921579743011,0.2368915959477579,16.47966770803347,0.0811969367281394
-2.3933997153575075,p233,12.250817743764172,-0.6041175359032491,0.0600925925925928,0.3470933056302523,16.392961723586325,0.1030838399031142
-2.2092468666463065,p234,12.349235953640717,-0.6485128495842771,0.0267285525321241,0.3470955107542855,16.4663285287107,0.1030837307440272
-2.095796769961811,p235,12.951736898463087,-0.6981807970101614,0.0405111489040055,0.347100155328467,16.477659427252547,0.1030950954195578
