Filename,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Lifetime
p96,0.0,0.428352,0.0,0.0,0.60368717,0.36449182,0.0,1.085818,0.29300296,0.0,0.0,0.0,0.0,0.8283362,0.3496055,0.651417,0.3288983,0.0,0.0,0.0,0.8539916,1.2124207,0.0,0.0,0.0,0.7747769,0.0435943,0.11836058,0.8552133,0.7589559,0.657043,0.0,1.377061
p97,0.6238893,0.4705479,0.52322876,0.0,0.76444745,0.38838005,0.0,1.3906713,0.31038904,0.0,0.0,0.0,0.0,0.8438087,0.30410284,0.6812786,0.39377868,0.0,0.0,0.0,0.83112675,1.3147191,0.0,0.0,0.0,0.7817041,0.043421507,0.12210411,0.90699685,0.7637437,0.5977068,0.0,-0.24229291
p102,0.0,0.25654006,0.0,0.0,0.5218904,0.166664,0.0,0.9926413,0.099823356,0.0,0.0,0.0,0.0,0.6420962,0.18735093,0.4923464,0.1793518,0.0,0.0,0.0,0.779014,1.0535573,0.08918798,0.0,0.0,0.6012437,0.0,0.0,0.76902354,0.5991353,0.8387706,0.0,0.10952309
p103,0.0,0.22991335,0.0,0.0,0.31556857,0.15999317,0.0,0.88572896,0.11086416,0.0,0.0,0.0,0.0,0.65398103,0.14728016,0.464395,0.13006842,0.0,0.0,0.0,0.69361544,1.0598143,0.06183827,0.24767065,0.0,0.621676,0.0,0.0033311248,0.66350067,0.6192992,0.88374186,0.0,-1.4295908
p104,0.0,0.11267328,0.0,0.0,0.2187624,0.028033137,0.0,0.75528544,0.0,0.0,0.0,0.06997192,0.0,0.53125566,0.007308185,0.31020337,0.028423786,0.0,0.0,0.0,0.5518618,0.8904986,0.17751145,0.0,0.0,0.5106656,0.0,0.0,0.52483284,0.51770663,0.9061587,0.0480749,-0.4462264
p105,0.0,1.8631064,0.0,1.5209249,1.7153683,1.8657051,1.4226253,1.9373996,1.7665708,0.0,0.0,0.0,0.0,2.2291076,1.7268393,1.9297211,1.6889763,0.0,1.563727,1.4932843,1.5882294,2.1698747,0.0,1.0733933,0.0,2.052093,1.1542034,1.069776,1.764821,1.9315004,0.0,0.0,-2.7789466
p106,0.0,0.17925644,0.0,0.0,0.33230877,0.08976722,0.0,0.91889644,0.04550302,0.0,0.0,0.019378364,0.0,0.58681625,0.061162233,0.39121503,0.09890294,0.0,0.0,0.0,0.61841995,0.9938376,0.13234782,0.0,0.0,0.5573676,0.0,0.0,0.61711144,0.5597459,0.8734951,0.0087246895,0.33724216
p107,0.0,0.1758188,0.0,0.0,0.25070918,0.10333884,0.0,0.84681875,0.05990815,0.0,0.0,0.0,0.0,0.60454804,0.08391231,0.4093247,0.07744706,0.0,0.0,0.0,0.6403202,1.0189195,0.118653774,0.32226276,0.049028397,0.57785624,0.0,0.0,0.6074749,0.5792475,0.93356633,0.0,-0.103803724
p110,1.0698935,0.8158412,0.405362,0.2601012,1.3010089,0.7210541,0.22532427,1.7727838,0.6179153,0.0,0.0,0.0,0.0,1.1299651,0.620501,0.96341836,0.7559738,0.0,0.29861808,0.23512769,1.0209997,1.5192446,0.0,0.0,0.0,1.0310771,0.26058668,0.3105238,1.1833376,0.9908896,0.08072519,0.0,-1.2177471
p111,0.0,0.19668949,0.0,0.0,0.02816379,0.13890684,0.0,0.54440475,0.12463522,0.0,0.0,0.0,0.0,0.65466255,0.08947688,0.35866493,0.07957733,0.0,0.0,0.0,0.4935361,0.87301594,0.0,0.46093225,0.72024727,0.63584554,0.0,0.015231609,0.45860597,0.63480973,0.81746316,0.0,-1.7943486
p114,0.21482909,2.7956133,0.0,2.482851,2.6617281,2.8255982,2.3486867,2.7258954,2.693942,0.3468814,0.0,0.0,0.0,3.1005177,2.5002167,2.699023,2.6143682,0.0,2.5333776,2.4503846,1.9410365,2.7947738,0.0,1.2621002,0.0,2.83853,1.830121,1.6559618,2.3385148,2.6519766,0.0,0.0,-1.7920133
p115,0.0,1.5834693,0.0,1.1900367,1.600663,1.5705498,1.1080906,1.8903289,1.4645393,0.0,0.0,0.0,0.0,1.9414165,1.4188056,1.6786652,1.4399915,0.0,1.2314504,1.1634396,1.4403148,2.0144768,0.0,0.6673713,0.0,1.7856181,0.92011887,0.87093216,1.6172847,1.6860967,0.0,0.0,-0.670153
p117,0.0,2.7847838,0.0,2.4904704,2.4681997,2.7950249,2.354201,2.627585,2.6810422,0.13581145,0.0,0.0,0.0,3.1034389,2.594211,2.8000996,2.5829096,0.0,2.5435605,2.4569106,2.1582315,2.81987,0.0,0.9977937,0.0,2.8404977,1.8405163,1.6574657,2.4732046,2.6535943,0.0,0.0,-3.0644705
p118,0.0,1.5766236,0.0,1.1945018,1.4208808,1.5407318,1.1115258,1.7859788,1.4585223,0.0,0.0,0.0,0.0,1.9417331,1.463059,1.7237008,1.4222267,0.0,1.2371751,1.1673349,1.5346658,1.9855249,0.0,0.2990737,0.0,1.7861967,0.9252768,0.8721505,1.6752614,1.6866784,0.0,0.0,1.5084982
p119,0.0,4.471572,0.0,4.253076,4.2258835,4.5435486,4.0484753,3.9317589,4.353523,0.895864,0.0,0.0,0.0,4.689478,4.1891656,4.28403,4.2272224,0.0,4.3242364,4.20879,3.0637946,3.990142,0.0,1.2622919,0.0,4.270747,3.0846643,2.7250135,3.6462994,3.9640653,0.0,0.0,0.7944147
p124,0.64288247,4.5781984,0.0,4.3068414,4.5000725,4.6259193,4.1054897,4.239698,4.42036,0.6408727,0.0,0.0,0.0,4.7510743,4.2428207,4.378684,4.3613462,0.0,4.381873,4.260469,3.1353698,4.0845356,0.0,0.48377752,0.0,4.3158092,3.1217823,2.7595425,3.7990143,4.0034275,0.0,0.0,-0.46612588
p125,0.3693037,4.476386,0.0,4.2508817,4.3529444,4.566005,4.046817,4.007818,4.3571305,0.9550326,0.0,0.0,0.0,4.689936,4.165144,4.260436,4.238742,0.0,4.321382,4.206872,3.016705,4.0182,0.0,1.54179,0.0,4.2707586,3.0821166,2.724431,3.6176374,3.9639952,0.0,0.0,-0.8667539
p135,0.5830424,2.5522194,0.0,2.109033,2.8794262,2.51963,1.9999394,2.9206374,2.3473988,0.0,0.0,0.0,0.0,2.7853563,2.3830125,2.602656,2.4205477,0.0,2.1693115,2.0718722,2.1895823,2.7300305,0.0,0.0,0.0,2.525684,1.5711315,1.4267311,2.54525,2.3607094,0.0,0.0,-2.015108
p140,0.5410943,1.2732219,0.03388524,0.8033098,1.5200658,1.2308325,0.7420361,1.8442161,1.1195431,0.0,0.0,0.0,0.0,1.6033783,1.0736749,1.3400507,1.1692035,0.0,0.8434144,0.7771648,1.1970932,1.7742016,0.0,0.0,0.0,1.4708939,0.64370626,0.63847953,1.3930832,1.3962486,0.0,0.0,-1.3699576
p145,0.0,0.5812901,0.0,0.108027935,0.7008991,0.5162598,0.071285605,1.1997471,0.4424343,0.0,0.0,0.0,0.0,0.9728969,0.4939732,0.8107127,0.479285,0.0,0.14199972,0.0862025,0.9731445,1.3212113,0.0,0.0,0.0,0.90449816,0.15683383,0.21500498,1.0034178,0.8776147,0.6031122,0.0,-0.8337844
p146,0.0,0.57523644,0.0,0.11138141,0.57161295,0.49544382,0.07373631,1.1153069,0.43704975,0.0,0.0,0.0,0.0,0.9727703,0.5332481,0.84583795,0.46379876,0.0,0.14640796,0.08903813,1.0529463,1.3023236,0.0,0.0,0.20767689,0.9046032,0.16088647,0.21569258,1.0501744,0.8777726,0.7970793,0.0,-1.0239106
p147,0.0,0.23360431,0.0,0.0,0.1787914,0.16086018,0.0,0.81667703,0.13368106,0.0,0.0,0.0,0.0,0.6661486,0.070801556,0.4029699,0.13445783,0.0,0.0,0.0,0.53172356,0.9935255,0.0050685406,0.45947504,0.59083295,0.6382711,0.0,0.015317619,0.5328847,0.6353879,0.7896066,0.0,0.14218523
p149,0.31649053,0.7262268,0.0,0.23889351,0.8752761,0.65568507,0.19925058,1.3566456,0.5854647,0.0,0.0,0.0,0.0,1.0928195,0.53690356,0.8319799,0.6361903,0.0,0.27217638,0.2167275,0.839014,1.343637,0.0,0.0,0.0,1.0127122,0.24407929,0.29711848,0.96965075,0.9768844,0.16275954,0.0,0.80709815
p150,0.0,0.6398754,0.0,0.17545271,0.846303,0.5948603,0.1354661,1.288214,0.50472593,0.0,0.0,0.0,0.0,1.033148,0.5543757,0.8565589,0.53099155,0.0,0.20954621,0.15341926,0.99831414,1.4091036,0.0,0.26441526,0.0,0.95941716,0.205203,0.25533813,1.040321,0.92806464,0.4378786,0.0,0.12378216
p151,0.0,0.28781772,0.0,0.0,0.32878995,0.2270472,0.0,0.89672315,0.17730236,0.0,0.0,0.0,0.0,0.712426,0.1684559,0.4793455,0.1853888,0.0,0.0,0.0,0.65471786,1.0770823,0.0,0.37570143,0.001834631,0.6767244,0.0,0.04437822,0.64096415,0.6701869,0.7383764,0.0,-0.8296896
p152,0.0,0.30853522,0.17991531,0.0,0.39832437,0.24849832,0.0,0.97452444,0.19381368,0.0,0.0,0.0,0.0,0.7260954,0.15318888,0.4831661,0.21494877,0.0,0.0,0.0,0.6280588,1.1011515,0.0,0.42803383,0.0,0.6879402,0.0,0.05224353,0.6415341,0.6801826,0.65927076,0.0,-0.77510047
p153,0.0,0.21364057,0.0,0.0,0.22436321,0.13264108,0.0,0.8458759,0.09070778,0.0,0.0,0.0,0.0,0.63602823,0.13356715,0.462799,0.11499965,0.0,0.0,0.0,0.7181467,1.0275143,0.10932946,0.0,0.3954773,0.6042624,0.0,0.0,0.6887245,0.6031685,1.0262504,0.0,-0.72020894
p154,0.0,0.22554302,0.0,0.0,0.3145194,0.15119505,0.0,0.89285713,0.0940845,0.0,0.0,0.0,0.0,0.6423958,0.16292924,0.49613994,0.13002825,0.0,0.0,0.0,0.77961063,1.0663751,0.118243694,0.0,0.13099146,0.60747904,0.0,0.0,0.7569057,0.60569763,1.0498686,0.0,0.97118485
p155,0.0,0.42442465,0.0,0.0,0.5553651,0.34336758,0.0,1.0808952,0.28287232,0.0,0.0,0.0,0.0,0.8108278,0.29958433,0.6036626,0.33708096,0.0,0.0,0.0,0.7686915,1.1424973,0.0,0.0,0.0,0.75747615,0.025984466,0.10700452,0.8184309,0.74293727,0.63365436,0.0,-2.7604225
p156,0.0,0.3634274,0.0,0.0,0.39897764,0.28518867,0.0,0.9957182,0.24226773,0.0,0.0,0.0,0.0,0.775284,0.23468322,0.56423664,0.26594627,0.0,0.0,0.0,0.7137884,1.1200671,0.0,0.0009660721,0.22476697,0.7305636,0.0018271208,0.085344136,0.7528589,0.71897393,0.76507425,0.0,-0.95390457
p157,0.13408136,0.38684714,0.24997795,0.0,0.4572717,0.32147098,0.0,1.0154673,0.2746632,0.0,0.0,0.0,0.0,0.7940456,0.19205874,0.49612135,0.2951057,0.0,0.0,0.0,0.5600743,1.0932792,0.0,0.24687862,0.0,0.7502286,0.0123150945,0.10005444,0.621503,0.7375625,0.44071722,0.0,-2.002555
p158,0.0,0.37046778,0.10315955,0.0,0.43931818,0.3151425,0.0,1.0038271,0.26053607,0.0,0.0,0.0,0.0,0.79559535,0.25420266,0.57799906,0.26252353,0.0,0.0,0.0,0.7266834,1.1819005,0.0,0.6876435,0.0,0.75166506,0.01917994,0.099267125,0.72777534,0.73870736,0.6835079,0.0,-0.34419572
p159,0.0,0.46849835,0.0,0.0,0.553746,0.40390015,0.0,1.0677788,0.34559357,0.0,0.0,0.0,0.0,0.87194675,0.34233147,0.64464307,0.3684492,0.0,0.029411674,0.0,0.76815224,1.1947131,0.0,0.01530695,0.0,0.81749994,0.077082455,0.15029263,0.8080021,0.7986867,0.55459285,0.0,-1.3066394
p162,0.0,0.3448223,0.0,0.0,0.4401033,0.2744726,0.0,1.008186,0.21828389,0.0,0.0,0.0,0.0,0.75441355,0.23175818,0.556644,0.24858868,0.0,0.0,0.0,0.7454617,1.1378951,0.0,0.06723261,0.0,0.71032137,0.0,0.06975448,0.7474922,0.70019454,0.74865603,0.0,-0.68181086
p163,0.0,0.37928438,0.0,0.0,0.5192734,0.3097154,0.0,1.0189433,0.24811065,0.0,0.0,0.0,0.0,0.77910644,0.26506275,0.56641537,0.2864368,0.0,0.0,0.0,0.73740757,1.1266164,0.0,0.0,0.0,0.73158556,0.0037001967,0.086912096,0.77225256,0.71965355,0.65351987,0.0,1.2963648
p164,0.0,0.40331912,0.0,0.0,0.5407988,0.33644652,0.0,1.0651221,0.27400553,0.0,0.0,0.0,0.0,0.80444676,0.27706426,0.5895334,0.30912662,0.0,0.0,0.0,0.7427079,1.1634909,0.0,0.0,0.0,0.7547417,0.022815466,0.1035527,0.7865145,0.7408442,0.6307521,0.0,-1.7929517
p165,0.0,0.38412297,0.0,0.0,0.53573716,0.31147385,0.0,1.0594344,0.24622297,0.0,0.0,0.0,0.0,0.7825183,0.29048437,0.60505927,0.29111493,0.0,0.0,0.0,0.8176575,1.1693594,0.0,0.0,0.0,0.73271066,0.005868554,0.0871706,0.8201419,0.7202816,0.7224436,0.0,-0.295743
p166,0.0,0.42174935,0.0,0.0,0.620417,0.34570646,0.0,1.1673632,0.2753942,0.0,0.0,0.0,0.0,0.8110625,0.30976135,0.6434951,0.33378446,0.0,0.0,0.0,0.84294057,1.2240403,0.0,0.0,0.0,0.7560993,0.025086105,0.10416603,0.8646654,0.7412072,0.68527913,0.0,0.8706324
p167,0.0,0.44374037,0.0,0.0,0.6243056,0.37280333,0.0,1.1884136,0.29946768,0.0,0.0,0.0,0.0,0.8360217,0.34004194,0.674477,0.35001242,0.0,0.0,0.0,0.8731141,1.2598194,0.0,0.0,0.0,0.7790677,0.045697033,0.12090248,0.89177454,0.7622948,0.6959293,0.0,0.22047378
p168,0.0,0.4330318,0.0,0.0,0.63628745,0.37369883,0.0,1.0881877,0.29491043,0.0,0.0,0.0,0.0,0.82960874,0.3581404,0.650102,0.33536685,0.0,0.0,0.0,0.86606455,1.215659,0.0,0.0,0.0,0.775201,0.044356346,0.11898512,0.8615384,0.75930506,0.6201949,0.0,0.0884163
p172,0.0,0.4085176,0.0,0.0,0.49346972,0.3536185,0.0,1.0282369,0.29163742,0.0,0.0,0.0,0.0,0.8221269,0.2781685,0.5939739,0.307207,0.0,0.0,0.0,0.73691523,1.1790318,0.0,0.37749434,0.0,0.7742292,0.037772655,0.11679536,0.7456956,0.7592233,0.6009536,0.0,-0.72181064
p173,0.09990394,0.44615567,0.21353471,0.0,0.5984305,0.39064682,0.0,1.1164756,0.32291794,0.0,0.0,0.0,0.0,0.8491433,0.2882617,0.60885704,0.3521887,0.0,0.0,0.0,0.7209153,1.2095068,0.0,0.34874773,0.0,0.7968609,0.055748582,0.1337558,0.76118827,0.779653,0.48217702,0.0,-0.17811325
p175,1.3451359,0.91020167,0.6615424,0.34517002,1.3404522,0.80189526,0.308568,1.9360862,0.70402527,0.0,0.0,0.0,0.0,1.2122116,0.6770995,1.0490788,0.84887934,0.0,0.3845781,0.31913364,1.0606996,1.6141846,0.0,0.0,0.0,1.1024837,0.3207602,0.36346596,1.2701544,1.0556931,0.06628752,0.0,-2.3199384
p177,0.0,0.40399694,0.043642044,0.0,0.4093696,0.33208835,0.0,1.0334699,0.28975523,0.0,0.0,0.0,0.0,0.82041997,0.27262598,0.5933951,0.29729033,0.0,0.0,0.0,0.7188132,1.1732552,0.0,0.40224695,0.13240385,0.7731208,0.03750938,0.11622614,0.7357249,0.7582385,0.6623678,0.0,-3.9033332
p178,1.1323853,0.5720252,1.0029932,0.037299395,0.8409116,0.4686693,0.008670807,1.5822372,0.4058025,0.0,0.0,0.0,0.0,0.92859536,0.31676668,0.7362032,0.50620806,0.0,0.069079876,0.015980363,0.7749926,1.3771901,0.0,0.0,0.0,0.85655326,0.10311717,0.17768872,0.93826175,0.8318384,0.46031547,0.0,-2.5251744
p179,1.0980574,0.62222743,1.0159281,0.09166455,0.91357803,0.5246819,0.060670257,1.6221604,0.4547211,0.0,0.0,0.0,0.0,0.97720164,0.38116616,0.79394245,0.55187726,0.0,0.12440944,0.06979501,0.83450913,1.4305594,0.0,0.0,0.0,0.899996,0.14226979,0.21001244,0.9924811,0.8715963,0.41130972,0.0,-3.104282
p180,1.157538,0.5921985,1.1445923,0.0631237,0.8861246,0.4968542,0.03297174,1.5998702,0.4286908,0.0,0.0,0.0,0.0,0.9511582,0.3414771,0.75621927,0.5225698,0.0,0.09490168,0.04176545,0.79012847,1.4091454,0.0,0.091842175,0.0,0.8774902,0.12168211,0.19299608,0.9483092,0.8511353,0.4048345,0.0,-5.005683
p182,0.06610227,0.73692095,0.0,0.25429857,0.9381385,0.67042387,0.2132709,1.4111724,0.5878148,0.0,0.0,0.0,0.0,1.1090369,0.6146255,0.9329176,0.63815737,0.0,0.2898239,0.23127723,1.0261751,1.4510118,0.0,0.0,0.0,1.0246403,0.25947756,0.30449444,1.1064317,0.98718697,0.34968948,0.0,-0.4704105
p183,0.0,0.38093245,0.0,0.0,0.54379106,0.3216108,0.0,1.1032486,0.25121844,0.0,0.0,0.0,0.0,0.79118603,0.27803487,0.62178504,0.28255224,0.0,0.0,0.0,0.8181772,1.2259452,0.0,0.34584093,0.0,0.74231416,0.013291538,0.092534065,0.8301941,0.72918046,0.76335096,0.0,3.0589857
p184,0.0,0.29599988,0.0,0.0,0.2970885,0.20370233,0.0,0.9837644,0.16608417,0.0,0.0,0.0,0.0,0.70987755,0.19285685,0.552974,0.19872892,0.0,0.0,0.0,0.7699932,1.1169724,0.039317966,0.0,0.6079253,0.66895026,0.0,0.03846532,0.7672957,0.6619097,1.0018153,0.0,-0.38322273
p186,0.0,0.45242476,0.0,0.0,0.5430392,0.35840726,0.0,1.179091,0.3043915,0.0,0.0,0.0,0.0,0.83923596,0.3300168,0.68195486,0.36358976,0.0,0.0,0.0,0.85842776,1.2262752,0.0,0.0,0.16492462,0.7809201,0.046550572,0.122960985,0.9090657,0.7637703,0.7861886,0.0,1.3096055
p187,0.67636645,0.84398186,0.18260074,0.32354462,1.057421,0.74504197,0.2835939,1.6955874,0.66754305,0.0,0.0,0.0,0.0,1.1834753,0.6496447,1.0296683,0.76341915,0.0,0.3608383,0.2992288,1.0625844,1.550008,0.0,0.0,0.0,1.0846395,0.30743033,0.34904033,1.2187302,1.0406425,0.3230133,0.0,1.0734518
p188,0.0,0.35652077,0.0,0.0,0.28510487,0.26658905,0.0,0.9652927,0.2398125,0.0,0.0,0.0,0.0,0.77213484,0.20852035,0.55474824,0.25862694,0.0,0.0,0.0,0.6873207,1.0953999,0.0,0.0,0.7231513,0.7292492,0.0,0.08386141,0.71294594,0.71791345,0.8178823,0.0,1.0932341
p189,2.336165,0.29464924,3.0388317,0.0,1.0876498,0.280329,0.0,1.5932539,0.14515793,0.0,0.0,0.0,0.0,0.6748416,0.06287211,0.38177437,0.21759784,0.0,0.0,0.0,0.47923794,1.3754089,0.0,2.0260081,0.0,0.62981844,0.0,0.0058956146,0.5741937,0.624857,0.0,0.0,-0.96651715
p190,0.0,0.40546083,0.0,0.0,0.4690367,0.31933105,0.0,1.0829835,0.26912785,0.0,0.0,0.0,0.0,0.80576783,0.29582208,0.6389067,0.31026208,0.0,0.0,0.0,0.82296854,1.1841005,0.0,0.0,0.22978139,0.75397867,0.023863256,0.102687955,0.8538846,0.7396615,0.82770586,0.0,1.349984
p191,0.0,0.046161175,0.0,0.0,0.0,0.0,0.0,0.47129935,0.0,0.0,0.00020855665,0.048356354,0.0,0.5112425,0.0,0.22906792,0.0,0.0,0.0,0.0,0.4069751,0.78531545,0.17792821,0.46182823,1.0385212,0.5054263,0.0,0.0,0.36351955,0.5150588,1.0268898,0.007209003,-1.510947
p192,2.668562,0.49491727,3.1288795,0.0,1.3341734,0.47337484,0.0,1.8445346,0.3271091,0.0,0.0,0.0,0.0,0.8480479,0.23156136,0.568998,0.42499232,0.0,0.0,0.0,0.6054365,1.5307524,0.0,1.7495356,0.0,0.7815625,0.034178317,0.119186044,0.75592494,0.7630103,0.0,0.0,-3.7545614
p193,5.2787094,0.9345783,5.765233,0.3006158,2.724366,0.98758996,0.26918793,2.8645062,0.69920313,0.0,0.0,0.0,0.0,1.1958573,0.60872513,0.8700181,0.887089,0.0,0.33593225,0.27428198,0.8010852,2.1227908,0.0,2.7145817,0.0,1.0757337,0.28667682,0.33756799,1.0802977,1.029474,0.0,0.0,-0.39567578
p194,0.3386488,0.6427407,0.0056931973,0.13618207,0.8529885,0.55755115,0.10161674,1.4234769,0.48277938,0.0,0.0,0.0,0.0,1.0074546,0.49561578,0.8418484,0.5565547,0.0,0.1710906,0.11347079,0.95136565,1.3857152,0.0,0.0,0.0,0.9297803,0.17536575,0.23403531,1.0507767,0.89965314,0.48153496,0.0,-0.9513375
p197,1.243142,0.010350108,1.6545715,0.0,0.11214638,0.0,0.0,0.8387512,0.0,0.0,0.09175414,0.15633231,0.0,0.4269231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6983907,0.12944603,0.6699147,0.31611037,0.42551607,0.0,0.0,0.021392755,0.4408589,0.3643062,0.1254363,-2.9024925
p198,0.9745867,0.0,1.3577559,0.0,0.042859316,0.0,0.0,0.68221426,0.0,0.0,0.15866095,0.20979112,0.0,0.37407464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6100414,0.17113316,0.5853658,0.17146254,0.38045937,0.0,0.0,0.0,0.40023625,0.3714981,0.1655162,-2.931458
p199,0.0,0.13714743,0.044540644,0.0,0.11673558,0.08760905,0.0,0.54672015,0.07310474,0.0,0.0,0.0,0.0,0.57683486,0.0,0.110556126,0.051009655,0.0,0.0,0.0,0.06588927,0.6966264,0.0,0.49083853,0.01677823,0.5686213,0.0,0.0,0.15256022,0.5739052,0.30320144,0.0,-2.821448
p200,0.096086204,0.52897334,0.07050824,0.08050847,0.54525185,0.47931898,0.04306531,0.92589575,0.44434905,0.0,0.0,0.0,0.0,0.934346,0.2546944,0.49332142,0.4383793,0.0,0.104833245,0.063185096,0.36584032,1.009507,0.0,0.23531818,0.0,0.88596493,0.12424904,0.2033906,0.5027634,0.8637467,0.0,0.0,-3.0441477
p201,0.6610317,0.63708127,1.1188306,0.188586,0.63745964,0.5695802,0.1468277,1.2098541,0.55285084,0.0,0.0,0.0,0.0,1.0400248,0.28717548,0.60224533,0.54573405,0.0,0.21135366,0.17180395,0.36545444,1.1784256,0.0,1.0812206,0.0,0.9811792,0.20078021,0.27117664,0.5485914,0.9504017,0.0,0.0,-3.6884198
p203,0.8523736,0.10909569,1.1717517,0.0,0.24981213,0.035618186,0.0,0.90161365,0.007919669,0.0,0.0,0.059785306,0.0,0.524756,0.0,0.14084196,0.0475595,0.0,0.0,0.0,0.12980667,0.8599352,0.07657051,0.6721549,0.07347965,0.5103642,0.0,0.0,0.23989674,0.518018,0.46312428,0.04062015,-2.8615344
p205,2.712642,0.78029263,2.618902,0.20428932,1.4447851,0.71128154,0.17277896,2.121763,0.5905607,0.0,0.0,0.0,0.0,1.096803,0.38793594,0.8476045,0.7403252,0.0,0.23608351,0.18211114,0.74637043,1.6527038,0.0,0.7329612,0.0,1.0020132,0.21794468,0.28312045,1.0130789,0.96373075,0.0,0.0,-3.5400786
p208,0.23376477,0.0,0.7278286,0.0,0.0,0.0,0.0,0.29527766,0.0,0.0,0.39065832,0.40576726,0.21467072,0.16964877,0.0,0.0,0.0,0.049214065,0.0,0.0,0.0,0.45392692,0.42053056,1.1590095,0.095609665,0.2028848,0.0,0.0,0.0,0.2389307,0.6397481,0.3339767,-0.47619376
p210,0.0,0.0,0.42428243,0.0,0.0,0.0,0.0,0.11820182,0.0,0.0,0.47467148,0.48691365,0.3266452,0.08291328,0.0,0.0,0.0,0.116519034,0.0,0.0,0.0,0.37177002,0.5398023,1.1410985,0.387653,0.12700042,0.0,0.0,0.0,0.16975424,0.86576915,0.40745157,-1.1614609
p211,0.0,0.0,0.5350491,0.0,0.0,0.0,0.0,0.07014485,0.0,0.0,0.50446814,0.49692965,0.33262676,0.061918437,0.0,0.0,0.0,0.12744167,0.0,0.0,0.0,0.24174434,0.5030463,0.99085903,0.87815726,0.11178613,0.0,0.0,0.0,0.1564815,0.714911,0.41613552,2.0443122
p212,0.0,0.0,0.3936298,0.0,0.0,0.0,0.0,0.0,0.0,0.1312164,0.6467146,0.59958875,0.43173504,0.0,0.0,0.0,0.0,0.20201883,0.0,0.0,0.0,0.0,0.5306902,0.6784873,1.0930647,0.018481255,0.0,0.0,0.0,0.072601646,0.5293598,0.4984815,2.5077984
p213,0.0,0.0,0.37349796,0.0,0.0,0.0,0.0,0.0,0.0,0.20574462,0.7550224,0.6963223,0.54193866,0.0,0.0,0.0,0.0,0.27951905,0.0,0.0,0.0,0.0,0.62447035,0.65187883,1.4712852,0.0,0.0,0.0,0.0,0.0,0.576036,0.58835465,2.0812254
p214,0.0,0.0,0.14883566,0.0,0.0,0.0,0.0,0.084868036,0.0,0.0,0.439476,0.44386208,0.29063666,0.112487435,0.0,0.0,0.0,0.09034845,0.0,0.0,0.0,0.28625363,0.48889542,0.6382642,1.2639188,0.1553759,0.0,0.0,0.0,0.19606826,0.87044024,0.37109447,3.1430295
p215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04641134,0.0,0.0,0.4289742,0.4374388,0.30392927,0.11342931,0.0,0.0,0.0,0.091251194,0.0,0.0,0.0,0.30827987,0.52768743,0.55819273,1.5532718,0.15567464,0.0,0.0,0.0,0.1962733,1.0365555,0.36856228,3.1403995
p216,0.0,0.0,0.12428546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5115567,0.489308,0.3429501,0.053635478,0.0,0.0,0.0,0.12879422,0.0,0.0,0.0,0.114096224,0.49545252,0.4865284,1.7308613,0.10765034,0.0,0.0,0.0,0.15338719,0.77412724,0.40848473,1.1039535
p217,0.8244617,0.0,0.8952048,0.0,0.0,0.0,0.0,0.0,0.0,0.9299958,1.021827,0.8996308,0.6666863,0.0,0.0,0.0,0.0,0.40607077,0.0,0.0,0.0,0.0,0.57798696,0.29326963,0.3200258,0.0,0.0,0.0,0.0,0.0,0.0,0.7500136,1.3519329
p219,0.73380315,0.0,1.078746,0.0,0.0,0.0,0.0,0.0,0.0,0.64044213,0.74183345,0.65242946,0.4125828,0.0,0.0,0.0,0.0,0.21729529,0.0,0.0,0.0,0.0,0.3898672,0.7966156,0.0,0.0,0.0,0.0,0.0,0.04759741,0.0,0.5227717,-2.4943342
p220,0.485754,0.0,1.2663364,0.0,0.0,0.0,0.0,0.21503231,0.0,0.0,0.5108696,0.51131606,0.31511402,0.06775582,0.0,0.0,0.0,0.1255236,0.0,0.0,0.0,0.3417037,0.4854586,1.467423,0.0,0.11430362,0.0,0.0,0.0,0.15829772,0.5407183,0.42374346,-1.29743
p221,0.7967768,0.0,1.0149258,0.0,0.0,0.0,0.0,0.0,0.0,0.7112572,0.8501574,0.7535378,0.513247,0.0,0.0,0.0,0.0,0.29232493,0.0,0.0,0.0,0.0,0.47489917,0.72539616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6159136,-2.6099217
p222,0.031853914,0.0,0.73279226,0.0,0.0,0.0,0.0,0.4217698,0.0,0.0,0.3363377,0.38627934,0.1947344,0.20831454,0.0,0.0,0.0,0.02790165,0.0,0.0,0.07082805,0.64672184,0.4639417,1.3727942,0.0,0.23156399,0.0,0.0,0.022653963,0.26401955,0.8536732,0.31652492,-2.163835
p223,1.0923697,0.0,1.3959394,0.0,0.0,0.0,0.0,0.0,0.0,0.83391404,0.8340822,0.73141015,0.47267658,0.0,0.0,0.0,0.0,0.27378297,0.0,0.0,0.0,0.0,0.40016317,0.74524355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59449756,-4.348722
